,Date,Suburb,Postcode,Distance,Type,Rooms,Price,Bedroom,Bathroom,Car,Landsize,Latitude,Longtitude
88845,1489150800.0,Burwood,3125,11.7,u,2,650000,2.0,1.0,1.0,194.0,-37.8509,145.1119
88846,1489150800.0,Carlton North,3054,3.2,h,4,2718000,4.0,2.0,0.0,538.0,-37.7816,144.9714
88847,1489150800.0,Carlton North,3054,3.2,u,1,468000,1.0,1.0,1.0,861.0,-37.7851,144.9723
88848,1489150800.0,Carnegie,3163,11.4,h,3,1646000,3.0,2.0,2.0,721.0,-37.8909,145.0648
88849,1489150800.0,Coburg North,3058,9.2,h,3,782000,3.0,1.0,3.0,576.0,-37.7269,144.9654
88850,1489150800.0,Doncaster,3108,13.9,h,3,1300000,3.0,1.0,2.0,657.0,-37.7946,145.1375
88851,1489150800.0,Elwood,3184,7.7,u,2,510000,2.0,1.0,1.0,0.0,-37.8831,144.9896
88852,1489150800.0,Essendon,3040,8.0,h,3,1240000,3.0,1.0,1.0,503.0,-37.7456,144.9059
88853,1489150800.0,Fitzroy North,3068,3.5,h,5,2875000,5.0,2.0,3.0,818.0,-37.7749,144.9864
88854,1489150800.0,Glenroy,3046,13.0,h,5,810000,5.0,4.0,4.0,695.0,-37.7028,144.9377
88855,1489150800.0,Hawthorn,3122,4.6,u,1,450000,1.0,1.0,1.0,0.0,-37.8237,145.0242
88856,1489150800.0,Keilor East,3033,12.8,h,3,915000,3.0,1.0,2.0,610.0,-37.7359,144.868
88857,1489150800.0,Kensington,3031,4.2,u,3,570000,3.0,1.0,2.0,0.0,-37.7897,144.9239
88858,1489150800.0,Kew,3101,5.6,h,4,2315000,4.0,2.0,0.0,364.0,-37.8125,145.043
88859,1489150800.0,Oakleigh South,3167,14.7,h,3,782000,3.0,2.0,2.0,0.0,-37.9244,145.0885
88860,1489150800.0,Pascoe Vale,3044,9.9,h,2,920000,2.0,1.0,2.0,650.0,-37.7238,144.9384
88861,1489150800.0,Preston,3072,8.8,h,3,990000,3.0,2.0,2.0,475.0,-37.7344,145.008
88862,1489150800.0,Preston,3072,8.8,u,2,512000,2.0,1.0,1.0,145.0,-37.7293,144.9931
88863,1489150800.0,Reservoir,3073,11.2,t,3,678000,3.0,2.0,1.0,230.0,-37.7077,145.0211
88864,1489150800.0,Southbank,3006,1.2,u,2,569000,2.0,2.0,1.0,3878.0,-37.8255,144.9665
88865,1489150800.0,Sunshine North,3020,13.3,h,3,790000,3.0,1.0,2.0,568.0,-37.7727,144.8417
88866,1489150800.0,Sunshine West,3020,13.5,h,4,601000,4.0,1.0,4.0,520.0,-37.7942,144.8112
88867,1489150800.0,Templestowe Lower,3107,13.8,h,5,1710000,5.0,2.0,2.0,666.0,-37.7692,145.1253
88868,1489150800.0,Toorak,3142,4.6,h,3,2840000,3.0,2.0,4.0,1317.0,-37.838,145.0054
88869,1489150800.0,Williamstown,3016,8.0,h,4,1900000,4.0,3.0,2.0,321.0,-37.8623,144.8884
88870,1489150800.0,Williamstown North,3016,8.9,u,2,460000,2.0,1.0,1.0,0.0,-37.8573,144.8854
88871,1489150800.0,Brunswick East,3057,4.5,h,4,1290000,4.0,2.0,2.0,468.0,-37.7724,144.9829
88872,1489150800.0,Fawkner,3060,12.4,h,4,635000,4.0,2.0,2.0,567.0,-37.7102,144.9703
88873,1489150800.0,Hawthorn East,3123,7.5,h,4,3050000,4.0,3.0,1.0,710.0,-37.8187,145.0577
88874,1489150800.0,Heidelberg,3084,10.6,u,2,579000,2.0,1.0,2.0,4497.0,-37.7529,145.065
88875,1489150800.0,Kingsbury,3083,12.4,h,2,731000,2.0,1.0,0.0,640.0,-37.717,145.0312
88876,1510318800.0,Abbotsford,3067,3.0,h,2,1300000,2.0,1.0,1.0,113.0,-37.8039,144.9957
88877,1510318800.0,Aberfeldie,3040,7.5,t,3,1150000,3.0,2.0,1.0,224.0,-37.7556,144.899
88878,1510318800.0,Albanvale,3021,14.0,h,4,560000,4.0,1.0,2.0,546.0,-37.744,144.7672
88879,1510318800.0,Albert Park,3206,3.0,h,6,3000000,6.0,3.0,2.0,156.0,-37.8433,144.9457
88880,1510318800.0,Albion,3020,10.5,h,3,635000,3.0,1.0,2.0,578.0,-37.7829,144.8153
88881,1510318800.0,Altona Meadows,3028,15.5,h,5,670000,5.0,2.0,4.0,530.0,-37.8825,144.7816
88882,1510318800.0,Altona North,3025,9.4,h,3,840000,3.0,1.0,3.0,535.0,-37.8279,144.8379
88883,1510318800.0,Ascot Vale,3032,4.3,h,3,1155000,3.0,1.0,1.0,257.0,-37.7778,144.9265
88884,1510318800.0,Ascot Vale,3032,4.3,h,2,1365000,2.0,2.0,2.0,320.0,-37.7722,144.909
88885,1510318800.0,Avondale Heights,3034,9.5,h,4,1030000,4.0,2.0,3.0,648.0,-37.7517,144.866
88886,1510318800.0,Avondale Heights,3034,9.5,h,3,1100000,3.0,2.0,2.0,668.0,-37.7593,144.871
88887,1510318800.0,Avondale Heights,3034,9.5,h,3,880000,3.0,1.0,1.0,547.0,-37.7641,144.8662
88888,1510318800.0,Avondale Heights,3034,9.5,h,3,790000,3.0,2.0,2.0,537.0,-37.7528,144.8567
88889,1510318800.0,Bacchus Marsh,3340,37.5,h,3,450000,3.0,2.0,1.0,1107.0,-37.6654,144.4394
88890,1510318800.0,Balwyn,3103,7.9,h,5,2450000,5.0,3.0,2.0,725.0,-37.8111,145.0782
88891,1510318800.0,Balwyn North,3104,9.7,h,4,3200000,4.0,2.0,7.0,710.0,-37.7977,145.068
88892,1510318800.0,Balwyn North,3104,9.7,h,5,2075000,5.0,2.0,2.0,769.0,-37.7821,145.0871
88893,1510318800.0,Balwyn North,3104,9.7,h,3,2200000,3.0,1.0,2.0,1208.0,-37.7912,145.097
88894,1510318800.0,Bayswater North,3153,23.2,h,4,760000,4.0,2.0,4.0,789.0,-37.8325,145.3012
88895,1510318800.0,Beaumaris,3193,17.3,h,4,1957500,4.0,2.0,2.0,789.0,-37.9792,145.035
88896,1510318800.0,Beaumaris,3193,17.3,h,3,1720000,3.0,2.0,2.0,812.0,-37.9817,145.0473
88897,1510318800.0,Beaumaris,3193,17.3,h,6,2700000,6.0,3.0,2.0,720.0,-37.9874,145.0315
88898,1510318800.0,Beaumaris,3193,17.3,h,6,1776000,6.0,4.0,2.0,695.0,-37.9785,145.0518
88899,1510318800.0,Bentleigh,3204,11.4,t,4,1265159,4.0,2.0,2.0,698.0,-37.9272,145.0403
88900,1510318800.0,Bentleigh East,3165,13.8,h,4,1450000,4.0,3.0,2.0,645.0,-37.9223,145.0758
88901,1510318800.0,Bentleigh East,3165,13.8,t,3,886000,3.0,1.0,1.0,370.0,-37.9087,145.0689
88902,1510318800.0,Bentleigh East,3165,13.8,h,3,1126500,3.0,2.0,4.0,585.0,-37.9253,145.0747
88903,1510318800.0,Bentleigh East,3165,13.8,h,4,1960000,4.0,2.0,3.0,585.0,-37.9166,145.0713
88904,1510318800.0,Bentleigh East,3165,13.8,h,3,1160000,3.0,1.0,1.0,460.0,-37.9238,145.054
88905,1510318800.0,Berwick,3806,35.2,h,4,730000,4.0,2.0,2.0,776.0,-38.0223,145.3387
88906,1510318800.0,Berwick,3806,35.2,h,3,935000,3.0,2.0,2.0,857.0,-38.0325,145.3571
88907,1510318800.0,Blackburn,3130,13.4,h,4,1790000,4.0,2.0,3.0,989.0,-37.8259,145.1549
88908,1510318800.0,Bonbeach,3196,27.0,h,4,1120000,4.0,2.0,2.0,681.0,-38.0644,145.1243
88909,1510318800.0,Boronia,3155,25.0,h,3,820000,3.0,1.0,3.0,1019.0,-37.854,145.2707
88910,1510318800.0,Boronia,3155,25.0,h,4,878000,4.0,2.0,4.0,730.0,-37.8587,145.2585
88911,1510318800.0,Box Hill,3128,10.9,h,3,1693000,3.0,1.0,2.0,650.0,-37.8147,145.1269
88912,1510318800.0,Box Hill,3128,10.9,h,4,1875000,4.0,2.0,2.0,715.0,-37.8142,145.1278
88913,1510318800.0,Briar Hill,3088,16.1,h,3,977000,3.0,1.0,1.0,1115.0,-37.7074,145.1248
88914,1510318800.0,Brighton,3186,10.5,h,5,4400000,5.0,4.0,2.0,710.0,-37.8936,144.9982
88915,1510318800.0,Brighton,3186,10.5,h,2,1350000,2.0,1.0,2.0,298.0,-37.8862,144.9974
88916,1510318800.0,Brighton,3186,10.5,h,3,2230000,3.0,3.0,3.0,444.0,-37.9244,144.9989
88917,1510318800.0,Brighton East,3187,10.3,h,3,1750000,3.0,2.0,1.0,635.0,-37.9149,145.0108
88918,1510318800.0,Brighton East,3187,10.3,t,2,860000,2.0,1.0,1.0,208.0,-37.9315,145.0314
88919,1510318800.0,Broadmeadows,3047,14.0,h,4,850000,4.0,3.0,2.0,1186.0,-37.6758,144.9425
88920,1510318800.0,Broadmeadows,3047,14.0,h,4,605000,4.0,1.0,2.0,601.0,-37.6848,144.9334
88921,1510318800.0,Broadmeadows,3047,14.0,h,2,600000,2.0,1.0,0.0,798.0,-37.6816,144.9301
88922,1510318800.0,Brunswick,3056,5.2,h,3,1100000,3.0,1.0,1.0,243.0,-37.772,144.9515
88923,1510318800.0,Brunswick East,3057,4.0,h,2,907000,2.0,1.0,0.0,132.0,-37.7791,144.9765
88924,1510318800.0,Brunswick East,3057,4.0,h,3,1710000,3.0,1.0,2.0,435.0,-37.7638,144.975
88925,1510318800.0,Brunswick West,3055,5.2,h,3,1085000,3.0,2.0,2.0,506.0,-37.7561,144.9422
88926,1510318800.0,Bullengarook,3437,45.9,h,4,1050000,4.0,2.0,1.0,146699.0,-37.4754,144.513
88927,1510318800.0,Bundoora,3083,12.1,h,4,1755000,4.0,3.0,2.0,564.0,-37.6869,145.0814
88928,1510318800.0,Bundoora,3083,12.1,t,3,690000,3.0,2.0,2.0,286.0,-37.6821,145.0793
88929,1510318800.0,Burnside,3023,14.8,h,4,665000,4.0,2.0,2.0,507.0,-37.7484,144.7451
88930,1510318800.0,Burnside,3023,14.8,h,3,620000,3.0,2.0,2.0,609.0,-37.7518,144.7491
88931,1510318800.0,Burnside Heights,3023,14.8,h,4,575000,4.0,2.0,2.0,368.0,-37.7366,144.7492
88932,1510318800.0,Cairnlea,3023,14.8,h,3,610000,3.0,2.0,2.0,385.0,-37.7513,144.7847
88933,1510318800.0,Camberwell,3124,7.7,h,3,3010000,3.0,1.0,2.0,835.0,-37.8398,145.058
88934,1510318800.0,Carlton North,3054,3.5,h,3,1650000,3.0,1.0,1.0,195.0,-37.7831,144.9751
88935,1510318800.0,Carrum,3197,31.2,h,3,712500,3.0,1.0,2.0,324.0,-38.0723,145.1319
88936,1510318800.0,Caulfield South,3162,8.7,h,2,1100000,2.0,1.0,2.0,301.0,-37.8909,145.0328
88937,1510318800.0,Caulfield South,3162,8.7,h,4,2850000,4.0,2.0,3.0,566.0,-37.8892,145.0145
88938,1510318800.0,Chelsea Heights,3196,27.0,h,4,872500,4.0,2.0,2.0,676.0,-38.0447,145.1327
88939,1510318800.0,Cheltenham,3192,17.9,h,4,900000,4.0,2.0,2.0,536.0,-37.9667,145.0796
88940,1510318800.0,Clarinda,3169,17.5,h,3,862000,3.0,1.0,2.0,7514.0,-37.9431,145.111
88941,1510318800.0,Clifton Hill,3068,3.6,h,4,1910000,4.0,1.0,2.0,274.0,-37.7887,144.9981
88942,1510318800.0,Coburg,3058,6.7,h,3,1270000,3.0,2.0,2.0,566.0,-37.7536,144.9579
88943,1510318800.0,Coburg,3058,6.7,h,3,1215000,3.0,2.0,2.0,364.0,-37.7486,144.9539
88944,1510318800.0,Coburg,3058,6.7,h,4,1480000,4.0,2.0,2.0,424.0,-37.7478,144.9671
88945,1510318800.0,Craigieburn,3064,20.6,h,4,530000,4.0,2.0,2.0,349.0,-37.5688,144.9016
88946,1510318800.0,Craigieburn,3064,20.6,h,3,570000,3.0,1.0,2.0,690.0,-37.5896,144.9315
88947,1510318800.0,Croydon,3136,23.0,h,2,935000,2.0,1.0,1.0,1021.0,-37.7935,145.2896
88948,1510318800.0,Croydon North,3136,23.0,h,3,887000,3.0,2.0,2.0,1044.0,-37.7677,145.2888
88949,1510318800.0,Dallas,3047,14.0,h,3,480888,3.0,1.0,3.0,569.0,-37.6706,144.9292
88950,1510318800.0,Dandenong,3175,24.7,h,4,760000,4.0,2.0,2.0,571.0,-37.9984,145.1962
88951,1510318800.0,Dandenong North,3175,24.7,h,3,792000,3.0,2.0,2.0,769.0,-37.9466,145.2109
88952,1510318800.0,Delahey,3037,18.0,h,3,600000,3.0,2.0,2.0,503.0,-37.7171,144.7668
88953,1510318800.0,Diggers Rest,3427,27.7,h,4,501000,4.0,2.0,2.0,780.0,-37.6242,144.7115
88954,1510318800.0,Dingley Village,3172,22.2,h,3,880000,3.0,1.0,1.0,533.0,-37.986,145.1213
88955,1510318800.0,Doncaster,3108,12.4,h,5,1500000,5.0,3.0,3.0,930.0,-37.79,145.1186
88956,1510318800.0,Doncaster,3108,12.4,h,4,2900000,4.0,2.0,2.0,863.0,-37.782,145.1244
88957,1510318800.0,Doncaster East,3109,14.3,h,4,1268000,4.0,2.0,2.0,651.0,-37.7818,145.1494
88958,1510318800.0,Doncaster East,3109,14.3,h,4,1250000,4.0,2.0,1.0,752.0,-37.7928,145.1642
88959,1510318800.0,Doncaster East,3109,14.3,h,4,1128000,4.0,2.0,2.0,381.0,-37.7913,145.1443
88960,1510318800.0,Doncaster East,3109,14.3,h,3,2260000,3.0,1.0,2.0,995.0,-37.7832,145.1618
88961,1510318800.0,Donvale,3111,16.1,h,4,1280000,4.0,2.0,2.0,507.0,-37.7739,145.181
88962,1510318800.0,Doreen,3754,25.9,h,3,578000,3.0,2.0,2.0,567.0,-37.5955,145.1137
88963,1510318800.0,Eltham,3095,18.0,h,3,916500,3.0,2.0,1.0,888.0,-37.7151,145.1554
88964,1510318800.0,Eltham,3095,18.0,h,3,1055000,3.0,2.0,2.0,346.0,-37.7208,145.1505
88965,1510318800.0,Eltham,3095,18.0,h,3,1320000,3.0,2.0,3.0,4452.0,-37.7288,145.1481
88966,1510318800.0,Epping,3076,19.6,h,4,652000,4.0,2.0,4.0,568.0,-37.644,145.0488
88967,1510318800.0,Epping,3076,19.6,h,3,584000,3.0,1.0,1.0,598.0,-37.6389,145.0502
88968,1510318800.0,Epping,3076,19.6,h,3,637000,3.0,2.0,1.0,714.0,-37.6504,145.0346
88969,1510318800.0,Ferntree Gully,3156,24.8,h,4,792000,4.0,2.0,1.0,743.0,-37.8738,145.2631
88970,1510318800.0,Ferntree Gully,3156,24.8,h,4,840000,4.0,3.0,2.0,737.0,-37.8909,145.2891
88971,1510318800.0,Fitzroy,3065,2.1,h,5,2790000,5.0,2.0,2.0,304.0,-37.8065,144.9768
88972,1510318800.0,Forest Hill,3131,15.4,h,4,1120000,4.0,2.0,0.0,690.0,-37.8451,145.1805
88973,1510318800.0,Gladstone Park,3043,12.9,h,3,631000,3.0,2.0,2.0,547.0,-37.6918,144.8919
88974,1510318800.0,Glen Waverley,3150,16.7,h,5,1950000,5.0,4.0,2.0,480.0,-37.8785,145.1529
88975,1510318800.0,Glen Waverley,3150,16.7,h,3,1100000,3.0,2.0,2.0,651.0,-37.8963,145.1559
88976,1510318800.0,Glen Waverley,3150,16.7,h,3,1335000,3.0,1.0,2.0,800.0,-37.8904,145.1597
88977,1510318800.0,Glen Waverley,3150,16.7,h,4,1100000,4.0,2.0,3.0,649.0,-37.8906,145.182
88978,1510318800.0,Glenroy,3046,11.2,h,3,640000,3.0,1.0,2.0,590.0,-37.6968,144.9274
88979,1510318800.0,Hampton,3188,13.8,h,5,2200000,5.0,3.0,2.0,581.0,-37.9437,145.0141
88980,1510318800.0,Hampton East,3188,13.8,h,4,1467000,4.0,2.0,2.0,650.0,-37.9433,145.0377
88981,1510318800.0,Hawthorn,3122,5.3,h,3,2650000,3.0,2.0,2.0,310.0,-37.8145,145.0239
88982,1510318800.0,Hawthorn East,3123,6.2,h,4,2250000,4.0,3.0,2.0,348.0,-37.8335,145.0481
88983,1510318800.0,Heathmont,3135,21.3,h,4,1126000,4.0,2.0,3.0,905.0,-37.8312,145.2445
88984,1510318800.0,Hillside,3037,18.0,h,4,550000,4.0,2.0,2.0,666.0,-37.7019,144.747
88985,1510318800.0,Hoppers Crossing,3029,18.4,h,4,551500,4.0,2.0,4.0,421.0,-37.8484,144.6748
88986,1510318800.0,Hoppers Crossing,3029,18.4,h,3,468000,3.0,1.0,2.0,570.0,-37.8796,144.6877
88987,1510318800.0,Hoppers Crossing,3029,18.4,h,3,585000,3.0,3.0,3.0,466.0,-37.8512,144.6753
88988,1510318800.0,Hughesdale,3166,12.3,h,3,1407000,3.0,3.0,4.0,672.0,-37.8997,145.0812
88989,1510318800.0,Ivanhoe,3079,7.8,h,3,1465000,3.0,2.0,2.0,331.0,-37.7571,145.05
88990,1510318800.0,Ivanhoe,3079,7.8,h,4,1865000,4.0,2.0,1.0,389.0,-37.7743,145.0407
88991,1510318800.0,Keilor East,3033,11.7,h,4,810000,4.0,2.0,2.0,534.0,-37.7475,144.8501
88992,1510318800.0,Keilor East,3033,11.7,h,3,965000,3.0,2.0,2.0,404.0,-37.7398,144.8773
88993,1510318800.0,Kew,3101,5.4,h,2,1341000,2.0,1.0,2.0,281.0,-37.8008,145.0374
88994,1510318800.0,Kew,3101,5.4,h,4,2000000,4.0,2.0,2.0,595.0,-37.7974,145.0337
88995,1510318800.0,Kew East,3102,7.3,h,3,1975000,3.0,2.0,5.0,747.0,-37.7956,145.0554
88996,1510318800.0,Keysborough,3173,25.2,h,4,920000,4.0,2.0,2.0,484.0,-38.0076,145.1722
88997,1510318800.0,Keysborough,3173,25.2,h,4,885000,4.0,2.0,2.0,511.0,-38.0029,145.1645
88998,1510318800.0,Keysborough,3173,25.2,h,3,751000,3.0,1.0,2.0,545.0,-37.9873,145.1552
88999,1510318800.0,Keysborough,3173,25.2,h,3,792000,3.0,2.0,1.0,535.0,-37.9831,145.1666
89000,1510318800.0,Kilsyth,3137,26.0,h,4,906000,4.0,2.0,4.0,982.0,-37.8039,145.3203
89001,1510318800.0,Kilsyth,3137,26.0,h,3,757500,3.0,2.0,2.0,935.0,-37.8053,145.3353
89002,1510318800.0,Lalor,3075,16.3,h,3,808000,3.0,1.0,2.0,701.0,-37.6738,145.0198
89003,1510318800.0,Maidstone,3012,6.4,h,3,875000,3.0,2.0,1.0,335.0,-37.7862,144.8798
89004,1510318800.0,Maidstone,3012,6.4,h,4,910000,4.0,1.0,3.0,757.0,-37.7863,144.8807
89005,1510318800.0,Malvern East,3145,8.4,h,4,2200000,4.0,2.0,2.0,571.0,-37.8741,145.0609
89006,1510318800.0,Malvern East,3145,8.4,h,4,2626000,4.0,3.0,2.0,701.0,-37.873,145.0505
89007,1510318800.0,Malvern East,3145,8.4,h,4,1850000,4.0,2.0,4.0,655.0,-37.8828,145.0705
89008,1510318800.0,Meadow Heights,3048,17.4,h,3,475000,3.0,1.0,1.0,596.0,-37.6548,144.9116
89009,1510318800.0,Melton,3337,31.7,h,12,710000,12.0,5.0,3.0,960.0,-37.6883,144.5776
89010,1510318800.0,Melton South,3338,29.8,h,3,580000,3.0,1.0,1.0,766.0,-37.7043,144.5731
89011,1510318800.0,Melton West,3337,31.7,h,4,356000,4.0,1.0,1.0,571.0,-37.6738,144.5642
89012,1510318800.0,Mentone,3194,20.0,t,3,825000,3.0,3.0,2.0,93.0,-37.9791,145.0758
89013,1510318800.0,Mernda,3754,25.9,h,4,550000,4.0,2.0,2.0,349.0,-37.5865,145.0832
89014,1510318800.0,Mernda,3754,25.9,h,3,640000,3.0,2.0,2.0,512.0,-37.6005,145.09
89015,1510318800.0,Mill Park,3082,17.9,h,3,660000,3.0,2.0,1.0,300.0,-37.6619,145.0738
89016,1510318800.0,Mill Park,3082,17.9,h,3,667500,3.0,2.0,4.0,524.0,-37.6765,145.0525
89017,1510318800.0,Mill Park,3082,17.9,h,4,720000,4.0,2.0,1.0,418.0,-37.6679,145.0652
89018,1510318800.0,Mill Park,3082,17.9,h,4,665000,4.0,2.0,3.0,589.0,-37.6692,145.0596
89019,1510318800.0,Montmorency,3094,16.2,h,4,900000,4.0,2.0,2.0,894.0,-37.7215,145.1183
89020,1510318800.0,Moorabbin,3189,14.3,h,3,1261000,3.0,1.0,1.0,692.0,-37.9412,145.0439
89021,1510318800.0,Mooroolbark,3138,26.5,h,3,760000,3.0,1.0,3.0,917.0,-37.7983,145.3296
89022,1510318800.0,Mount Waverley,3149,14.2,h,4,1510000,4.0,2.0,2.0,919.0,-37.8743,145.1395
89023,1510318800.0,Mount Waverley,3149,14.2,h,5,1300000,5.0,3.0,2.0,716.0,-37.8861,145.1379
89024,1510318800.0,Mulgrave,3170,18.8,h,4,1375000,4.0,2.0,2.0,629.0,-37.9257,145.1943
89025,1510318800.0,Murrumbeena,3163,10.1,h,3,1450000,3.0,2.0,2.0,487.0,-37.888,145.075
89026,1510318800.0,Murrumbeena,3163,10.1,h,3,1450000,3.0,1.0,1.0,552.0,-37.8899,145.0704
89027,1510318800.0,Newport,3015,6.2,h,4,1230000,4.0,2.0,2.0,290.0,-37.8502,144.8939
89028,1510318800.0,Noble Park,3174,22.7,h,3,753000,3.0,1.0,1.0,696.0,-37.9761,145.1743
89029,1510318800.0,Northcote,3070,5.3,h,3,892500,3.0,2.0,0.0,268.0,-37.7648,145.0129
89030,1510318800.0,Northcote,3070,5.3,h,4,1850000,4.0,2.0,1.0,446.0,-37.77,144.989
89031,1510318800.0,Nunawading,3131,15.4,h,5,1950000,5.0,3.0,4.0,1057.0,-37.8258,145.1701
89032,1510318800.0,Oak Park,3046,11.2,h,3,930000,3.0,1.0,2.0,597.0,-37.7139,144.9118
89033,1510318800.0,Oak Park,3046,11.2,h,4,1050000,4.0,2.0,4.0,823.0,-37.7155,144.9259
89034,1510318800.0,Oak Park,3046,11.2,h,5,1390000,5.0,4.0,4.0,792.0,-37.7194,144.9283
89035,1510318800.0,Oakleigh East,3166,12.3,h,3,997000,3.0,2.0,2.0,534.0,-37.9011,145.112
89036,1510318800.0,Oakleigh South,3167,15.5,h,3,915000,3.0,1.0,1.0,534.0,-37.9377,145.087
89037,1510318800.0,Oakleigh South,3167,15.5,h,4,1175000,4.0,2.0,2.0,584.0,-37.9279,145.0849
89038,1510318800.0,Oakleigh South,3167,15.5,h,2,1070000,2.0,2.0,2.0,584.0,-37.914,145.0948
89039,1510318800.0,Pascoe Vale,3044,8.5,h,3,905000,3.0,2.0,3.0,522.0,-37.7319,144.944
89040,1510318800.0,Point Cook,3030,14.7,h,3,640000,3.0,2.0,2.0,577.0,-37.8826,144.7483
89041,1510318800.0,Point Cook,3030,14.7,h,3,647000,3.0,2.0,2.0,510.0,-37.8823,144.7465
89042,1510318800.0,Point Cook,3030,14.7,h,3,673000,3.0,2.0,2.0,584.0,-37.8797,144.7405
89043,1510318800.0,Port Melbourne,3207,3.5,h,4,1670000,4.0,2.0,1.0,162.0,-37.833,144.9381
89044,1510318800.0,Prahran,3181,4.6,h,2,1000000,2.0,1.0,0.0,115.0,-37.8518,145.0032
89045,1510318800.0,Preston,3072,8.4,h,3,950000,3.0,1.0,1.0,650.0,-37.7401,145.0218
89046,1510318800.0,Reservoir,3073,12.0,h,3,980000,3.0,2.0,3.0,944.0,-37.7047,145.008
89047,1510318800.0,Reservoir,3073,12.0,h,3,570000,3.0,2.0,1.0,284.0,-37.6968,145.0182
89048,1510318800.0,Reservoir,3073,12.0,h,3,1055000,3.0,1.0,3.0,888.0,-37.7021,145.028
89049,1510318800.0,Reservoir,3073,12.0,h,3,690000,3.0,1.0,1.0,460.0,-37.7007,145.0229
89050,1510318800.0,Reservoir,3073,12.0,h,3,821000,3.0,1.0,2.0,493.0,-37.7064,144.9983
89051,1510318800.0,Reservoir,3073,12.0,h,3,1076000,3.0,1.0,3.0,601.0,-37.7199,144.9942
89052,1510318800.0,Reservoir,3073,12.0,h,3,850000,3.0,1.0,1.0,306.0,-37.728,144.9906
89053,1510318800.0,Richmond,3121,2.4,h,3,1400000,3.0,2.0,0.0,183.0,-37.832,144.999
89054,1510318800.0,Ringwood,3134,19.9,h,4,965800,4.0,2.0,3.0,780.0,-37.7892,145.2496
89055,1510318800.0,Roxburgh Park,3064,20.6,h,3,570000,3.0,2.0,1.0,558.0,-37.6362,144.9252
89056,1510318800.0,Roxburgh Park,3064,20.6,h,4,610000,4.0,2.0,2.0,627.0,-37.6373,144.9152
89057,1510318800.0,Roxburgh Park,3064,20.6,h,4,577500,4.0,3.0,2.0,602.0,-37.6295,144.9278
89058,1510318800.0,Sandringham,3191,15.2,h,4,1650000,4.0,2.0,2.0,412.0,-37.9588,145.0282
89059,1510318800.0,Seabrook,3028,15.5,h,4,759000,4.0,2.0,2.0,533.0,-37.8842,144.7571
89060,1510318800.0,Seaholme,3018,11.0,h,3,835000,3.0,1.0,1.0,581.0,-37.8596,144.849
89061,1510318800.0,Seddon,3011,5.1,h,2,768000,2.0,1.0,0.0,98.0,-37.8055,144.8925
89062,1510318800.0,South Morang,3752,20.5,h,3,520000,3.0,1.0,4.0,634.0,-37.6584,145.09
89063,1510318800.0,South Morang,3752,20.5,h,4,652000,4.0,2.0,2.0,510.0,-37.6438,145.0965
89064,1510318800.0,South Yarra,3141,2.7,h,3,1640000,3.0,1.0,1.0,205.0,-37.8425,144.9921
89065,1510318800.0,South Yarra,3141,2.7,t,3,1560000,3.0,2.0,2.0,141.0,-37.8467,144.9983
89066,1510318800.0,Springvale,3171,20.8,h,2,740000,2.0,1.0,1.0,650.0,-37.941,145.1462
89067,1510318800.0,St Albans,3021,14.0,h,3,680000,3.0,2.0,2.0,512.0,-37.7314,144.7922
89068,1510318800.0,St Kilda,3182,5.0,h,3,2102000,3.0,2.0,1.0,263.0,-37.869,144.9865
89069,1510318800.0,Strathmore,3041,8.2,h,3,1640000,3.0,3.0,3.0,604.0,-37.7391,144.9094
89070,1510318800.0,Sunbury,3429,31.7,h,3,480000,3.0,1.0,1.0,647.0,-37.5595,144.7305
89071,1510318800.0,Sunbury,3429,31.7,h,4,840000,4.0,2.0,6.0,1044.0,-37.589,144.7384
89072,1510318800.0,Sunshine West,3020,10.5,h,6,720000,6.0,3.0,5.0,560.0,-37.794,144.8214
89073,1510318800.0,Sunshine West,3020,10.5,h,3,748000,3.0,1.0,4.0,538.0,-37.7965,144.8166
89074,1510318800.0,Sunshine West,3020,10.5,h,4,910500,4.0,2.0,2.0,515.0,-37.7956,144.7953
89075,1510318800.0,Surrey Hills,3127,10.2,h,5,3075000,5.0,2.0,2.0,902.0,-37.8269,145.1009
89076,1510318800.0,Tarneit,3029,18.4,h,3,461000,3.0,2.0,2.0,301.0,-37.8386,144.6623
89077,1510318800.0,Tarneit,3029,18.4,h,4,652000,4.0,2.0,2.0,653.0,-37.8346,144.6644
89078,1510318800.0,Taylors Hill,3037,18.0,h,4,675000,4.0,2.0,2.0,618.0,-37.7195,144.7494
89079,1510318800.0,Templestowe Lower,3107,12.4,h,3,1500000,3.0,1.0,2.0,715.0,-37.7668,145.1086
89080,1510318800.0,Templestowe Lower,3107,12.4,h,5,1506000,5.0,3.0,3.0,669.0,-37.7691,145.1202
89081,1510318800.0,Thomastown,3074,15.3,h,3,665000,3.0,1.0,2.0,532.0,-37.6825,144.9974
89082,1510318800.0,Thornbury,3071,7.0,h,3,1720000,3.0,1.0,6.0,664.0,-37.7602,145.0054
89083,1510318800.0,Thornbury,3071,7.0,h,2,1260000,2.0,1.0,2.0,585.0,-37.7531,144.985
89084,1510318800.0,Thornbury,3071,7.0,h,2,830000,2.0,1.0,1.0,150.0,-37.7527,144.9922
89085,1510318800.0,Tullamarine,3043,12.9,h,3,700000,3.0,2.0,2.0,419.0,-37.6971,144.8845
